"";"x"
"LOC100288203";-1,45064873961074
"CYP4F29P";-0,954759690922934
"SEMA4G";-1,27375072705497
"HLA-DRB5";0,293392292502447
"DUOXA2";0,0184856220945221
"PLXNB1";-1,51741278442064
"GDPD2";-1,27985582731348
"CDIP1";-0,99898786083789
"PABPC1L";-1,45493268061455
"NME5";-1,22389941087817
"RHOXF1-AS1";0,0171799512160453
"SEC31B";-1,51110747269715
"C1QTNF6";-1,27510688135453
"DNAH17";-1,12663106568979
"EPS8L1";-1,26990232066055
"VILL";-1,09961374287537
"LOC729966";-0,580044612905121
"OVCH2";-1,17352316601601
"LIPH";-0,871986126436561
"TFAP2B";-0,131029371972125
"IL20RB";-0,955160800881369
"S100A8";0,898203645782369
"ANXA9";-0,328291262493646
"TTC21A";-1,37642771390057
"NEFM";-0,425660738570494
"HAS2";-0,425734585654585
"CRYZL2P";-1,22347190849194
"DISP2";-0,638331759967577
"CD207";-0,614464576450314
"KCND1";-1,29201720143371
"PTPRH";-0,441707974325342
"KCTD12";0,282401257748867
"NDUFA4L2";0,182937759577056
"ODF2L";-1,45631477267204
"IGF2";-0,896281539238476
"LOC105376398";0,263201398805548
